date,product_id,impressions,video_views,live_stream_placements,exposure_score
2026-02-26,PRD0082,6459,2661,15,76.0
2026-03-05,PRD0082,6903,3267,15,69.7
2026-03-12,PRD0082,6392,3334,10,61.0
2026-03-19,PRD0082,5357,2873,9,50.2
2026-03-26,PRD0082,6875,3274,9,60.1
2026-04-02,PRD0082,5583,2891,9,55.9
2026-04-09,PRD0082,5380,2799,10,57.6
2026-04-16,PRD0082,6328,3343,13,63.8
2026-04-23,PRD0082,5375,2820,6,46.2
2026-04-30,PRD0082,5270,1888,7,46.5
2026-05-07,PRD0082,6157,2629,13,67.1
2026-05-14,PRD0082,5898,2589,13,61.8
2026-05-21,PRD0082,6380,3116,10,64.8
2026-05-28,PRD0082,6053,3020,11,57.1
2026-06-04,PRD0082,5280,2148,11,57.8
2026-06-11,PRD0082,6677,3315,12,66.7
2026-06-18,PRD0082,6068,2731,7,53.9
2026-06-25,PRD0082,5206,2654,11,56.6
2026-05-26,PRD0083,1987,792,3,18.5
2026-06-02,PRD0083,2063,1014,4,19.9
2026-06-09,PRD0083,2253,947,3,20.8
2026-06-16,PRD0083,2362,1123,4,22.7
2026-06-23,PRD0083,2362,1185,4,21.9
2026-06-30,PRD0083,2044,929,2,18.4
2025-10-22,PRD0084,6717,2561,8,60.5
2025-10-29,PRD0084,6413,3108,14,66.8
2025-11-05,PRD0084,5656,2198,8,51.7
2025-11-12,PRD0084,5397,2445,11,58.4
2025-11-19,PRD0084,5418,2474,6,46.2
2025-11-26,PRD0084,6203,3268,13,66.5
2025-12-03,PRD0084,7236,3069,14,72.6
2025-12-10,PRD0084,5902,2713,9,59.3
2025-12-17,PRD0084,5857,2613,10,61.5
2025-12-24,PRD0084,6081,2754,10,57.9
2025-12-31,PRD0084,7008,2926,12,64.7
2026-01-07,PRD0084,6168,2595,7,55.1
2026-01-14,PRD0084,6870,3532,9,60.3
2026-01-21,PRD0084,7117,2618,8,63.1
2026-01-28,PRD0084,6195,2897,8,57.8
2026-02-04,PRD0084,5619,2561,13,61.2
2026-02-11,PRD0084,6800,2670,14,73.7
2026-02-18,PRD0084,6277,2500,12,60.2
2026-02-25,PRD0084,6301,2907,8,59.0
2026-03-04,PRD0084,6954,2583,10,64.5
2026-03-11,PRD0084,5655,2942,7,51.7
2026-03-18,PRD0084,5626,2390,12,58.5
2026-03-25,PRD0084,5409,1955,8,51.5
2026-04-01,PRD0084,5423,2975,11,58.1
2026-04-08,PRD0084,6474,2978,9,62.8
2026-04-15,PRD0084,6124,2704,11,61.1
2026-04-22,PRD0084,5951,2198,8,51.8
2026-04-29,PRD0084,6866,2790,12,70.9
2026-05-06,PRD0084,5476,1949,7,47.1
2026-05-13,PRD0084,5662,2329,13,66.8
2026-05-20,PRD0084,6295,3429,9,57.9
2026-05-27,PRD0084,6440,3492,10,66.0
2026-06-03,PRD0084,6146,2627,11,61.4
2026-06-10,PRD0084,5732,2120,11,57.6
2026-06-17,PRD0084,5639,2148,12,61.3
2026-06-24,PRD0084,5469,2095,8,48.2
2025-09-03,PRD0085,9872,4021,16,98.9
2025-09-10,PRD0085,8694,4517,20,90.9
2025-09-17,PRD0085,7708,3266,14,72.0
2025-09-24,PRD0085,8194,4380,18,83.8
2025-10-01,PRD0085,9781,5149,11,79.4
2025-10-08,PRD0085,8565,3072,15,79.9
2025-10-15,PRD0085,7975,3714,14,79.8
2025-10-22,PRD0085,9541,4266,18,98.4
2025-10-29,PRD0085,8509,3307,11,72.5
2025-11-05,PRD0085,8534,3538,15,88.8
2025-11-12,PRD0085,9770,4011,13,84.0
2025-11-19,PRD0085,9615,3864,17,92.0
2025-11-26,PRD0085,8940,3831,18,89.5
2025-12-03,PRD0085,8721,3858,13,76.3
2025-12-10,PRD0085,9995,5172,22,100.0
2025-12-17,PRD0085,7583,2885,15,80.1
2025-12-24,PRD0085,9649,5152,20,100.0
2025-12-31,PRD0085,8157,3790,9,66.1
2026-01-07,PRD0085,8197,4394,17,91.4
2026-01-14,PRD0085,9002,4490,19,100.0
2026-01-21,PRD0085,9628,4555,20,100.0
2026-01-28,PRD0085,8501,4093,16,91.6
2026-02-04,PRD0085,9421,4068,17,98.4
2026-02-11,PRD0085,8265,4494,12,72.1
2026-02-18,PRD0085,7746,3881,14,73.0
2026-02-25,PRD0085,9770,5089,19,97.6
2026-03-04,PRD0085,10010,4187,13,93.3
2026-03-11,PRD0085,7913,3776,13,77.8
2026-03-18,PRD0085,7505,3094,9,64.9
2026-03-25,PRD0085,7503,3743,16,83.7
2026-04-01,PRD0085,9888,4357,15,98.1
2026-04-08,PRD0085,8713,3420,10,71.5
2026-04-15,PRD0085,9641,4056,22,100.0
2026-04-22,PRD0085,8753,4720,12,78.2
2026-04-29,PRD0085,10084,4738,21,100.0
2026-05-06,PRD0085,8208,3238,18,94.4
2026-05-13,PRD0085,8202,3884,15,87.9
2026-05-20,PRD0085,8889,3117,20,93.0
2026-05-27,PRD0085,7781,3079,16,88.1
2026-06-03,PRD0085,8264,3199,16,91.0
2026-06-10,PRD0085,7686,3971,9,64.1
2026-06-17,PRD0085,9508,4185,14,83.1
2026-06-24,PRD0085,9209,3306,16,97.3
2025-06-03,PRD0086,5053,2613,6,47.9
2025-06-10,PRD0086,5944,2845,9,58.7
2025-06-17,PRD0086,5188,2050,6,48.4
2025-06-24,PRD0086,4938,2005,7,45.9
2025-07-01,PRD0086,5704,2338,10,59.0
2025-07-08,PRD0086,6002,3080,11,60.5
2025-07-15,PRD0086,5796,2570,13,60.6
2025-07-22,PRD0086,6300,2236,7,57.9
2025-07-29,PRD0086,6282,2203,8,56.3
2025-08-05,PRD0086,6555,3423,13,66.0
2025-08-12,PRD0086,6471,3035,14,72.7
2025-08-19,PRD0086,6518,2860,8,61.8
2025-08-26,PRD0086,5029,1867,10,51.6
2025-09-02,PRD0086,4992,1783,9,47.5
2025-09-09,PRD0086,5062,2061,6,47.8
2025-09-16,PRD0086,5519,2869,9,51.6
2025-09-23,PRD0086,5303,2561,9,53.3
2025-09-30,PRD0086,6165,3372,14,66.1
2025-10-07,PRD0086,5181,2401,6,47.3
2025-10-14,PRD0086,4947,1940,7,44.0
2025-10-21,PRD0086,4904,2635,6,44.4
2025-10-28,PRD0086,6280,2931,10,59.4
2025-11-04,PRD0086,5503,2717,11,61.2
2025-11-11,PRD0086,5963,2859,10,54.7
2025-11-18,PRD0086,5688,3084,12,62.8
2025-11-25,PRD0086,6103,2324,11,63.2
2025-12-02,PRD0086,5165,2756,11,57.7
2025-12-09,PRD0086,6325,3283,10,59.0
2025-12-16,PRD0086,5964,2270,9,59.0
2025-12-23,PRD0086,5305,2133,6,49.2
2025-12-30,PRD0086,4730,2403,8,46.2
2026-01-06,PRD0086,4253,1516,3,32.8
2026-01-13,PRD0086,4037,1597,4,34.6
2026-01-20,PRD0086,3927,1679,4,32.8
2026-01-27,PRD0086,3558,1379,4,32.1
2026-02-03,PRD0086,3134,1610,3,26.6
2026-02-10,PRD0086,3293,1588,3,26.5
2026-02-17,PRD0086,2985,1182,2,22.4
2026-02-24,PRD0086,2599,1420,2,22.3
2026-03-03,PRD0086,2436,1322,1,16.8
2026-03-10,PRD0086,2251,936,1,15.7
2026-03-17,PRD0086,1761,851,1,14.0
2026-03-24,PRD0086,2026,731,1,14.9
2026-03-31,PRD0086,1913,845,1,15.0
2026-04-07,PRD0086,1783,847,0,12.4
2026-04-14,PRD0086,1343,650,0,8.2
2026-04-21,PRD0086,1508,619,0,10.3
2026-04-28,PRD0086,1511,736,0,10.1
2026-05-05,PRD0086,1270,476,0,7.9
2026-05-12,PRD0086,1240,565,0,8.5
2026-05-19,PRD0086,1285,512,0,8.8
2026-05-26,PRD0086,1236,611,0,7.6
2026-06-02,PRD0086,1124,512,0,6.9
2026-06-09,PRD0086,1033,470,0,7.0
2026-06-16,PRD0086,841,401,0,5.6
2026-06-23,PRD0086,775,335,0,5.2
2026-06-30,PRD0086,797,359,0,5.3
2026-01-15,PRD0087,7204,2916,14,70.1
2026-01-22,PRD0087,7244,3568,13,74.2
2026-01-29,PRD0087,5899,3126,6,53.0
2026-02-05,PRD0087,6846,3644,7,61.6
2026-02-12,PRD0087,5878,2768,8,52.3
2026-02-19,PRD0087,6172,2546,9,56.9
2026-02-26,PRD0087,4698,2133,6,40.6
2026-03-05,PRD0087,4959,2496,6,43.5
2026-03-12,PRD0087,4941,1844,4,42.8
2026-03-19,PRD0087,3865,1371,3,28.7
2026-03-26,PRD0087,3667,1900,2,27.1
2026-04-02,PRD0087,3764,1359,3,29.8
2026-04-09,PRD0087,3587,1636,3,27.2
2026-04-16,PRD0087,3234,1576,1,23.8
2026-04-23,PRD0087,3438,1525,1,23.1
2026-04-30,PRD0087,2766,1369,1,19.0
2026-05-07,PRD0087,2316,1179,1,16.5
2026-05-14,PRD0087,2562,1384,1,17.8
2026-05-21,PRD0087,2604,1208,1,18.5
2026-05-28,PRD0087,2201,1106,0,15.3
2026-06-04,PRD0087,1891,832,0,11.5
2026-06-11,PRD0087,1734,742,0,10.4
2026-06-18,PRD0087,1747,947,0,11.6
2026-06-25,PRD0087,1498,572,0,9.4
2025-05-29,PRD0088,9147,3577,11,74.9
2025-06-05,PRD0088,7142,3068,10,68.4
2025-06-12,PRD0088,8298,3146,19,92.8
2025-06-19,PRD0088,9505,4388,17,90.9
2025-06-26,PRD0088,9293,4859,20,92.4
2025-07-03,PRD0088,8207,4047,15,77.3
2025-07-10,PRD0088,8617,3411,14,81.4
2025-07-17,PRD0088,9320,4277,12,77.6
2025-07-24,PRD0088,7368,2673,12,66.1
2025-07-31,PRD0088,7768,3565,11,73.9
2025-08-07,PRD0088,8121,4006,14,82.5
2025-08-14,PRD0088,8928,3498,14,79.6
2025-08-21,PRD0088,8587,4260,13,76.1
2025-08-28,PRD0088,8797,3111,14,79.0
2025-09-04,PRD0088,8310,3936,16,88.7
2025-09-11,PRD0088,8799,3306,19,90.0
2025-09-18,PRD0088,7154,2804,8,61.6
2025-09-25,PRD0088,7356,3048,10,68.9
2025-10-02,PRD0088,7609,3736,10,66.5
2025-10-09,PRD0088,7389,3796,11,74.8
2025-10-16,PRD0088,7858,3072,10,69.9
2025-10-23,PRD0088,8459,4397,15,89.0
2025-10-30,PRD0088,7314,3167,12,66.8
2025-11-06,PRD0088,9122,4624,17,97.2
2025-11-13,PRD0088,8206,3981,9,67.7
2025-11-20,PRD0088,7039,2989,16,71.8
2025-11-27,PRD0088,7083,2620,11,68.3
2025-12-04,PRD0088,7046,3432,10,68.2
2025-12-11,PRD0088,7859,2793,12,76.3
2025-12-18,PRD0088,8252,3382,15,81.8
2025-12-25,PRD0088,8758,3968,16,85.4
2026-01-01,PRD0088,7331,2574,15,78.7
2026-01-08,PRD0088,9431,4070,17,97.4
2026-01-15,PRD0088,7281,3595,10,65.1
2026-01-22,PRD0088,7439,3096,10,65.2
2026-01-29,PRD0088,7440,3587,17,87.0
2026-02-05,PRD0088,7841,4057,11,71.9
2026-02-12,PRD0088,8141,3344,13,75.5
2026-02-19,PRD0088,7178,3516,14,73.9
2026-02-26,PRD0088,8041,4323,16,85.7
2026-03-05,PRD0088,8515,3059,11,72.3
2026-03-12,PRD0088,7854,2998,12,74.5
2026-03-19,PRD0088,8117,3135,14,80.6
2026-03-26,PRD0088,8373,3603,12,83.6
2026-04-02,PRD0088,7722,3610,18,79.0
2026-04-09,PRD0088,9292,3918,21,100.0
2026-04-16,PRD0088,8296,4076,15,78.3
2026-04-23,PRD0088,8386,3048,19,96.4
2026-04-30,PRD0088,9089,3419,17,97.8
2026-05-07,PRD0088,7950,3899,18,90.4
2026-05-14,PRD0088,8677,3669,19,86.9
2026-05-21,PRD0088,8865,3727,14,82.6
2026-05-28,PRD0088,8267,3897,18,83.5
2026-06-04,PRD0088,7504,3300,14,76.6
2026-06-11,PRD0088,7081,2910,11,66.6
2026-06-18,PRD0088,7390,3878,11,73.4
2026-06-25,PRD0088,7294,4007,8,63.7
2026-03-01,PRD0089,1729,920,2,15.7
2026-03-08,PRD0089,1690,917,2,15.5
2026-03-15,PRD0089,1564,733,2,13.0
2026-03-22,PRD0089,1276,557,2,11.5
2026-03-29,PRD0089,1304,591,1,10.0
2026-04-05,PRD0089,1351,548,2,13.2
2026-04-12,PRD0089,1212,562,1,9.8
2026-04-19,PRD0089,1192,447,0,8.2
2026-04-26,PRD0089,962,346,1,8.6
2026-05-03,PRD0089,955,477,1,8.4
2026-05-10,PRD0089,772,326,0,5.4
2026-05-17,PRD0089,825,373,0,5.6
2026-05-24,PRD0089,693,322,0,4.3
2026-05-31,PRD0089,794,279,0,5.0
2026-06-07,PRD0089,686,374,0,4.8
2026-06-14,PRD0089,585,237,0,4.0
2026-06-21,PRD0089,650,267,0,4.5
2026-06-28,PRD0089,556,286,0,3.4
2025-11-02,PRD0090,2022,1018,4,22.5
2025-11-09,PRD0090,1928,1035,3,17.7
2025-11-16,PRD0090,2098,822,3,19.0
2025-11-23,PRD0090,1857,860,1,14.7
2025-11-30,PRD0090,1682,733,2,14.4
2025-12-07,PRD0090,1404,680,1,11.4
2025-12-14,PRD0090,1265,563,1,10.7
2025-12-21,PRD0090,1467,656,1,11.0
2025-12-28,PRD0090,1398,516,1,11.0
2026-01-04,PRD0090,1124,600,1,8.8
2026-01-11,PRD0090,1253,439,1,9.7
2026-01-18,PRD0090,1005,391,0,6.4
2026-01-25,PRD0090,1135,490,0,7.2
2026-02-01,PRD0090,921,463,0,5.7
2026-02-08,PRD0090,1044,559,0,6.7
2026-02-15,PRD0090,825,340,0,5.2
2026-02-22,PRD0090,786,299,0,4.8
2026-03-01,PRD0090,612,246,0,3.9
2026-03-08,PRD0090,619,220,0,3.9
2026-03-15,PRD0090,637,348,0,4.4
2026-03-22,PRD0090,528,234,0,3.4
2026-03-29,PRD0090,564,286,0,3.8
2026-04-05,PRD0090,417,159,0,2.6
2026-04-12,PRD0090,390,186,0,2.6
2026-04-19,PRD0090,464,192,0,3.0
2026-04-26,PRD0090,361,137,0,2.4
2026-05-03,PRD0090,392,165,0,2.5
2026-05-10,PRD0090,332,116,0,2.1
2026-05-17,PRD0090,342,142,0,2.2
2026-05-24,PRD0090,352,158,0,2.3
2026-05-31,PRD0090,339,172,0,2.1
2026-06-07,PRD0090,412,191,0,2.6
2026-06-14,PRD0090,309,140,0,2.1
2026-06-21,PRD0090,346,166,0,2.1
2026-06-28,PRD0090,401,185,0,2.7
2025-12-19,PRD0091,6223,2880,10,58.4
2025-12-26,PRD0091,5959,2209,12,57.7
2026-01-02,PRD0091,7252,3866,8,64.9
2026-01-09,PRD0091,7905,3839,11,67.9
2026-01-16,PRD0091,7129,2792,11,62.9
2026-01-23,PRD0091,6821,3036,9,58.2
2026-01-30,PRD0091,6291,2294,12,66.1
2026-02-06,PRD0091,7485,3844,14,77.5
2026-02-13,PRD0091,7661,3816,10,73.8
2026-02-20,PRD0091,7544,3559,10,72.2
2026-02-27,PRD0091,6378,2845,8,60.7
2026-03-06,PRD0091,5998,2166,11,64.0
2026-03-13,PRD0091,6976,3351,12,66.4
2026-03-20,PRD0091,6858,2474,10,64.7
2026-03-27,PRD0091,6935,3178,15,77.6
2026-04-03,PRD0091,7769,4169,9,64.8
2026-04-10,PRD0091,6242,3008,13,68.4
2026-04-17,PRD0091,5964,2181,14,65.3
2026-04-24,PRD0091,7114,2565,11,66.8
2026-05-01,PRD0091,6785,3057,10,66.0
2026-05-08,PRD0091,6475,2795,14,68.5
2026-05-15,PRD0091,7355,2602,12,74.8
2026-05-22,PRD0091,6464,2463,12,69.6
2026-05-29,PRD0091,7995,3081,14,78.7
2026-06-05,PRD0091,6882,2753,12,72.4
2026-06-12,PRD0091,6455,2829,14,71.4
2026-06-19,PRD0091,6479,2679,11,66.3
2026-06-26,PRD0091,6021,2629,8,55.7
2025-06-21,PRD0092,2593,1142,5,26.8
2025-06-28,PRD0092,2324,1056,5,23.5
2025-07-05,PRD0092,2823,1070,4,27.0
2025-07-12,PRD0092,2754,1380,4,25.5
2025-07-19,PRD0092,2205,858,3,20.6
2025-07-26,PRD0092,2936,1047,4,27.8
2025-08-02,PRD0092,2626,924,3,23.6
2025-08-09,PRD0092,2953,1270,4,26.9
2025-08-16,PRD0092,2880,1490,5,26.9
2025-08-23,PRD0092,2657,1031,3,22.0
2025-08-30,PRD0092,2796,1125,5,27.3
2025-09-06,PRD0092,2968,1437,4,28.5
2025-09-13,PRD0092,2819,1034,5,30.1
2025-09-20,PRD0092,2636,1060,3,22.8
2025-09-27,PRD0092,2928,1094,3,24.9
2025-10-04,PRD0092,2767,1190,6,27.9
2025-10-11,PRD0092,2336,1041,4,23.8
2025-10-18,PRD0092,2246,1157,2,17.7
2025-10-25,PRD0092,2534,1164,4,24.1
2025-11-01,PRD0092,2499,1224,4,23.3
2025-11-08,PRD0092,2268,818,5,23.0
2025-11-15,PRD0092,2924,1357,3,25.5
2025-11-22,PRD0092,2243,832,4,21.9
2025-11-29,PRD0092,2769,975,3,23.3
2025-12-06,PRD0092,2428,1079,4,25.1
2025-12-13,PRD0092,2382,1158,3,20.0
2025-12-20,PRD0092,2973,1142,6,30.9
2025-12-27,PRD0092,2907,1477,5,29.3
2026-01-03,PRD0092,2728,1311,6,28.7
2026-01-10,PRD0092,2383,1119,3,22.5
2026-01-17,PRD0092,2972,1484,4,28.2
2026-01-24,PRD0092,2473,1055,4,24.3
2026-01-31,PRD0092,2781,1345,3,23.1
2026-02-07,PRD0092,2518,938,5,25.0
2026-02-14,PRD0092,2430,1307,5,26.9
2026-02-21,PRD0092,2276,1205,3,20.5
2026-02-28,PRD0092,2811,1328,4,25.8
2026-03-07,PRD0092,2533,1267,5,27.3
2026-03-14,PRD0092,2738,1203,5,28.6
2026-03-21,PRD0092,2904,1461,3,24.8
2026-03-28,PRD0092,2471,1243,5,25.6
2026-04-04,PRD0092,2669,958,4,24.4
2026-04-11,PRD0092,2766,1253,3,23.0
2026-04-18,PRD0092,2680,1214,3,24.4
2026-04-25,PRD0092,2466,1060,3,20.3
2026-05-02,PRD0092,2480,994,3,22.2
2026-05-09,PRD0092,2653,1160,3,22.6
2026-05-16,PRD0092,2393,907,4,23.7
2026-05-23,PRD0092,2279,850,4,21.1
2026-05-30,PRD0092,2749,1166,5,25.8
2026-06-06,PRD0092,2619,1131,4,24.9
2026-06-13,PRD0092,2634,1446,4,23.9
2026-06-20,PRD0092,2333,929,5,24.6
2026-06-27,PRD0092,2593,1016,5,26.4
2025-02-14,PRD0093,4967,2384,10,54.6
2025-02-21,PRD0093,4001,2007,9,41.2
2025-02-28,PRD0093,5198,2094,8,52.9
2025-03-07,PRD0093,4687,2514,5,42.4
2025-03-14,PRD0093,4407,2270,9,46.3
2025-03-21,PRD0093,5235,2339,11,58.6
2025-03-28,PRD0093,5001,1891,6,46.0
2025-04-04,PRD0093,4386,2387,6,41.6
2025-04-11,PRD0093,4384,1801,5,36.3
2025-04-18,PRD0093,4339,1914,5,39.2
2025-04-25,PRD0093,5283,2569,12,61.1
2025-05-02,PRD0093,4103,1788,7,40.3
2025-05-09,PRD0093,4743,2427,7,42.0
2025-05-16,PRD0093,5161,1993,8,52.5
2025-05-23,PRD0093,4592,2451,8,46.3
2025-05-30,PRD0093,4820,2209,8,46.7
2025-06-06,PRD0093,4402,1830,6,40.0
2025-06-13,PRD0093,4405,1602,6,37.9
2025-06-20,PRD0093,4849,2662,10,51.7
2025-06-27,PRD0093,4964,1948,11,57.2
2025-07-04,PRD0093,4963,2692,8,49.3
2025-07-11,PRD0093,4458,2443,10,49.1
2025-07-18,PRD0093,4343,2298,7,38.8
2025-07-25,PRD0093,4205,1706,9,43.4
2025-08-01,PRD0093,4404,2073,7,44.2
2025-08-08,PRD0093,4482,1675,10,52.2
2025-08-15,PRD0093,4566,2331,6,39.0
2025-08-22,PRD0093,5287,2768,6,49.2
2025-08-29,PRD0093,4645,2236,7,42.2
2025-09-05,PRD0093,4032,1666,5,35.3
2025-09-12,PRD0093,4174,1569,8,41.4
2025-09-19,PRD0093,4339,1703,7,43.0
2025-09-26,PRD0093,5128,2731,10,56.2
2025-10-03,PRD0093,4084,1767,8,40.7
2025-10-10,PRD0093,4632,2431,7,46.2
2025-10-17,PRD0093,5116,1898,9,48.5
2025-10-24,PRD0093,4973,2229,11,54.3
2025-10-31,PRD0093,4677,2346,5,39.5
2025-11-07,PRD0093,4099,2006,6,39.1
2025-11-14,PRD0093,4709,2131,7,43.3
2025-11-21,PRD0093,4449,2298,5,41.2
2025-11-28,PRD0093,4222,2199,8,40.9
2025-12-05,PRD0093,4186,2250,9,44.9
2025-12-12,PRD0093,4750,2073,5,43.3
2025-12-19,PRD0093,5164,2440,8,52.4
2025-12-26,PRD0093,4842,2431,6,43.2
2026-01-02,PRD0093,4210,2056,7,39.7
2026-01-09,PRD0093,5233,2175,6,42.8
2026-01-16,PRD0093,4300,2085,9,45.8
2026-01-23,PRD0093,5210,2303,11,57.5
2026-01-30,PRD0093,4225,2108,9,43.0
2026-02-06,PRD0093,4599,1960,7,42.2
2026-02-13,PRD0093,5099,2732,10,53.0
2026-02-20,PRD0093,4181,2253,8,44.6
2026-02-27,PRD0093,4252,1610,7,40.5
2026-03-06,PRD0093,4030,1606,4,36.6
2026-03-13,PRD0093,4670,2158,10,49.4
2026-03-20,PRD0093,4102,2045,6,39.3
2026-03-27,PRD0093,4310,1699,8,42.6
2026-04-03,PRD0093,5215,2614,12,59.1
2026-04-10,PRD0093,4666,1952,7,41.9
2026-04-17,PRD0093,4905,2559,10,51.0
2026-04-24,PRD0093,4897,2465,6,42.4
2026-05-01,PRD0093,4468,1882,8,42.7
2026-05-08,PRD0093,5315,2685,7,49.2
2026-05-15,PRD0093,5151,1978,8,52.3
2026-05-22,PRD0093,4621,2459,7,41.4
2026-05-29,PRD0093,4348,2185,10,46.5
2026-06-05,PRD0093,4465,2373,8,46.2
2026-06-12,PRD0093,4976,1963,9,49.5
2026-06-19,PRD0093,5279,2331,6,43.2
2026-06-26,PRD0093,4575,2489,8,48.5
2025-06-05,PRD0094,8550,3990,16,91.6
2025-06-12,PRD0094,8657,4146,12,78.3
2025-06-19,PRD0094,9693,5086,16,87.1
2025-06-26,PRD0094,10168,4125,20,100.0
2025-07-03,PRD0094,9585,4181,20,96.7
2025-07-10,PRD0094,9492,4506,12,87.6
2025-07-17,PRD0094,8346,3926,13,79.2
2025-07-24,PRD0094,9433,3356,18,95.3
2025-07-31,PRD0094,8020,3893,12,73.4
2025-08-07,PRD0094,9837,4775,15,88.3
2025-08-14,PRD0094,8322,3725,10,74.2
2025-08-21,PRD0094,8452,3058,11,79.0
2025-08-28,PRD0094,8190,4431,15,76.5
2025-09-04,PRD0094,7901,3905,14,73.7
2025-09-11,PRD0094,9620,3643,14,87.8
2025-09-18,PRD0094,9059,3267,20,98.6
2025-09-25,PRD0094,10260,3669,20,100.0
2025-10-02,PRD0094,8567,3372,14,87.3
2025-10-09,PRD0094,8116,3495,9,71.8
2025-10-16,PRD0094,8791,3368,18,86.2
2025-10-23,PRD0094,8440,3597,16,88.2
2025-10-30,PRD0094,8572,4194,16,92.2
2025-11-06,PRD0094,8533,3830,16,88.2
2025-11-13,PRD0094,8580,3634,19,90.3
2025-11-20,PRD0094,9323,4546,15,90.7
2025-11-27,PRD0094,9278,4069,14,85.8
2025-12-04,PRD0094,9970,5164,22,100.0
2025-12-11,PRD0094,9258,4984,18,89.9
2025-12-18,PRD0094,9871,5225,13,95.5
2025-12-25,PRD0094,10110,5346,21,100.0
2026-01-01,PRD0094,8927,4507,11,81.3
2026-01-08,PRD0094,7844,2850,15,76.3
2026-01-15,PRD0094,8388,4458,15,86.5
2026-01-22,PRD0094,8443,3056,12,81.8
2026-01-29,PRD0094,9367,4165,15,91.8
2026-02-05,PRD0094,8288,3236,15,86.6
2026-02-12,PRD0094,7965,4302,11,75.8
2026-02-19,PRD0094,9416,3751,19,92.1
2026-02-26,PRD0094,8038,4408,18,84.5
2026-03-05,PRD0094,9560,3676,13,91.2
2026-03-12,PRD0094,8212,3931,17,80.2
2026-03-19,PRD0094,8257,3180,17,91.1
2026-03-26,PRD0094,10000,4223,21,100.0
2026-04-02,PRD0094,8867,3665,16,91.7
2026-04-09,PRD0094,8343,4283,16,82.2
2026-04-16,PRD0094,7952,4231,11,69.2
2026-04-23,PRD0094,8397,2952,15,85.0
2026-04-30,PRD0094,10143,5135,14,90.4
2026-05-07,PRD0094,10166,5545,15,95.4
2026-05-14,PRD0094,8569,3116,12,82.3
2026-05-21,PRD0094,9256,4520,21,100.0
2026-05-28,PRD0094,8701,3368,12,83.9
2026-06-04,PRD0094,7897,2947,9,65.3
2026-06-11,PRD0094,7818,3824,11,67.6
2026-06-18,PRD0094,8186,3016,15,80.0
2026-06-25,PRD0094,7679,3636,17,77.3
2025-04-13,PRD0095,6521,2971,8,56.9
2025-04-20,PRD0095,6265,3207,8,53.0
2025-04-27,PRD0095,6574,3189,14,65.0
2025-05-04,PRD0095,5767,2792,8,52.2
2025-05-11,PRD0095,6553,3363,9,59.6
2025-05-18,PRD0095,5762,2892,13,64.0
2025-05-25,PRD0095,6413,3516,15,73.2
2025-06-01,PRD0095,6812,2478,12,62.6
2025-06-08,PRD0095,6734,3287,15,68.4
2025-06-15,PRD0095,5692,2568,12,58.5
2025-06-22,PRD0095,6089,3186,8,57.1
2025-06-29,PRD0095,6978,2474,15,71.7
2025-07-06,PRD0095,7308,2942,11,63.9
2025-07-13,PRD0095,6421,2576,11,65.8
2025-07-20,PRD0095,6135,3161,11,59.9
2025-07-27,PRD0095,6827,2878,15,73.2
2025-08-03,PRD0095,5906,3042,12,59.0
2025-08-10,PRD0095,6231,3221,12,68.4
2025-08-17,PRD0095,6442,2353,12,68.8
2025-08-24,PRD0095,6906,3479,10,68.2
2025-08-31,PRD0095,6927,3777,16,81.6
2025-09-07,PRD0095,6936,3222,11,69.3
2025-09-14,PRD0095,5586,2400,9,49.8
2025-09-21,PRD0095,6616,2687,15,76.3
2025-09-28,PRD0095,7338,3151,14,79.2
2025-10-05,PRD0095,5734,2885,8,52.6
2025-10-12,PRD0095,5526,2053,11,57.6
2025-10-19,PRD0095,5486,1949,9,56.6
2025-10-26,PRD0095,5999,2157,10,56.2
2025-11-02,PRD0095,5887,2314,7,53.9
2025-11-09,PRD0095,6121,2796,10,57.3
2025-11-16,PRD0095,6813,3329,12,69.0
2025-11-23,PRD0095,6726,2681,10,65.5
2025-11-30,PRD0095,7092,3181,9,67.1
2025-12-07,PRD0095,6097,2794,12,64.8
2025-12-14,PRD0095,6532,2727,9,58.3
2025-12-21,PRD0095,7149,2804,15,80.3
2025-12-28,PRD0095,7313,3702,17,85.9
2026-01-04,PRD0095,6472,2478,13,66.7
2026-01-11,PRD0095,6517,3465,12,65.6
2026-01-18,PRD0095,6234,2883,12,60.4
2026-01-25,PRD0095,5934,2097,8,52.0
2026-02-01,PRD0095,5962,2520,9,55.6
2026-02-08,PRD0095,7013,3180,14,77.9
2026-02-15,PRD0095,5982,2563,10,54.7
2026-02-22,PRD0095,5544,2193,9,52.3
2026-03-01,PRD0095,5795,2540,9,52.0
2026-03-08,PRD0095,6161,2528,11,57.8
2026-03-15,PRD0095,6968,2791,9,62.3
2026-03-22,PRD0095,6520,3203,13,69.8
2026-03-29,PRD0095,7191,2621,13,67.9
2026-04-05,PRD0095,6062,3233,13,68.5
2026-04-12,PRD0095,5616,2545,7,52.1
2026-04-19,PRD0095,5512,2296,8,52.5
2026-04-26,PRD0095,6201,2605,9,60.0
2026-05-03,PRD0095,6436,2570,11,60.9
2026-05-10,PRD0095,7109,3595,15,72.3
2026-05-17,PRD0095,6342,3473,13,63.5
2026-05-24,PRD0095,7163,3476,14,71.8
